# Number of bins: 3
#
# Size [cm]:     1.500000e+00  4.242641e+00  1.200000e+01   1.500000e+00   4.242641e+00   1.200000e+01
#
# Time           Normalized dust force                     Number of particles counted
#
2.069892e+01    -2.918599e-03 -1.087122e-02  1.908317e-01         941392         930715         848028
2.079874e+01     1.158726e-02 -2.335960e-02  1.981946e-01         941422         930512         847519
2.089855e+01    -2.738314e-03 -1.596012e-02  1.495405e-01         941440         930360         846989
2.099837e+01    -7.479153e-04 -2.863553e-02  1.985738e-01         941461         930202         846510
2.109994e+01    -6.761888e-03 -6.003808e-02  2.330847e-01         941420         930101         846106
2.119975e+01    -1.907100e-02 -6.639290e-02  2.691365e-01         941451         929968         845660
2.129957e+01    -2.976320e-02 -3.835305e-02  2.567517e-01         941441         929750         845233
2.139939e+01    -2.063032e-02 -2.772221e-02  2.468981e-01         941480         929541         844751
2.149920e+01    -4.096886e-02 -3.059209e-02  2.529079e-01         941451         929387         844186
2.159902e+01    -2.445623e-02  1.321754e-02  2.473840e-01         941494         929123         843705
2.169884e+01    -2.380245e-02  2.616146e-02  2.099803e-01         941483         929038         843243
2.179865e+01    -4.569133e-02  3.830210e-02  2.236251e-01         941454         928885         842813
2.189847e+01    -6.737112e-02  6.268856e-02  2.770929e-01         941431         928702         842359
2.199829e+01    -9.295283e-02  2.690059e-02  2.646456e-01         941512         928573         841863
2.209986e+01    -7.683164e-02 -2.556890e-02  2.970747e-01         941450         928453         841466
2.219967e+01    -4.646453e-02 -7.479650e-02  2.517246e-01         941417         928302         841071
2.229949e+01    -5.514362e-02 -4.660267e-02  2.489059e-01         941332         928169         840588
2.239931e+01    -6.938444e-02  1.705700e-02  2.717878e-01         941370         928019         840126
2.249912e+01    -7.100532e-02  2.849718e-02  2.676230e-01         941348         927818         839694
2.259894e+01    -7.010270e-02  3.126068e-02  3.157734e-01         941322         927583         839281
2.269876e+01    -5.468404e-02  2.778373e-02  3.271678e-01         941341         927476         838951
2.279857e+01    -4.077814e-02  6.825838e-02  3.047915e-01         941228         927260         838377
2.289839e+01    -4.233455e-02  6.203559e-02  3.270582e-01         941221         927130         837969
2.299996e+01    -1.153222e-02  3.665035e-02  3.356997e-01         941201         926976         837570
2.309977e+01    -2.037956e-02 -1.928950e-02  3.678429e-01         941238         926848         837168
2.319959e+01    -5.018106e-02 -2.475624e-02  3.175030e-01         941162         926717         836674
2.329941e+01    -4.483550e-02  2.111266e-02  2.993084e-01         941132         926534         836304
2.339922e+01    -2.939106e-02  1.777746e-02  2.542692e-01         941092         926424         835862
2.349904e+01    -2.263431e-02  3.850277e-02  2.465751e-01         941066         926250         835523
2.359886e+01    -1.540800e-02  5.107574e-02  2.659492e-01         940984         926015         835159
2.369867e+01     1.277308e-04  3.380838e-02  3.434577e-01         940986         925911         834754
